Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
KEN,1992-01-01,1992-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,34.310000,I
KEN,1993-01-01,1993-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,26.850000,I
KEN,1994-01-01,1994-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,33.950000,I
KEN,1995-01-01,1995-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,38.420000,I
KEN,1996-01-01,1996-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,51.100000,I
KEN,1997-01-01,1997-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,57.810000,I
KEN,1998-01-01,1998-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,57.470000,I
KEN,1999-01-01,1999-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,50.880000,I
KEN,2000-01-01,2000-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,50.680000,I
KEN,2001-01-01,2001-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,45.030000,I
KEN,2002-01-01,2002-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,43.860000,I
KEN,2003-01-01,2003-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,48.440000,I
KEN,2004-01-01,2004-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,49.670000,I
KEN,2005-01-01,2005-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,52.590000,I
KEN,2006-01-01,2006-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,59.400000,I
KEN,2007-01-01,2007-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,65.030000,I
KEN,2008-01-01,2008-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,78.530000,I
KEN,2009-01-01,2009-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,84.760000,I
KEN,2010-01-01,2010-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,77.450000,I
KEN,2011-01-01,2011-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,72.550000,I
KEN,2012-01-01,2012-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,84.150000,I
KEN,2013-01-01,2013-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,88.130000,I
KEN,2014-01-01,2014-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,97.770000,I
KEN,2015-01-01,2015-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,103.480000,I
KEN,2016-01-01,2016-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,98.750000,I
KEN,2017-01-01,2017-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,100.500000,I
KEN,2018-01-01,2018-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,102.490000,I
KEN,2019-01-01,2019-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,104.480000,I
KEN,2020-01-01,2020-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,106.460000,I
KEN,2021-01-01,2021-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,108.450000,I
KEN,2022-01-01,2022-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,110.440000,I
KEN,2023-01-01,2023-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),2023,2023,7021,Annual value,,112.420000,I
KEN,2024-01-01,2024-12-31,114,'404,Kenya,367,'01211,Asparagus,5539,Producer Price Index (2014-2016 = 100),2024,2024,7021,Annual value,,114.410000,I
KEN,2008-01-01,2008-12-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,11600.000000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,16861.000000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,16271.000000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,19090.000000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,24488.000000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,25488.000000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,17334.100000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,23569.900000,A
KEN,2016-01-01,2016-12-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,16119.400000,A
KEN,2016-01-01,2016-01-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2016,2016,7001,January,LCU,51450.000000,A
KEN,2016-02-01,2016-02-29,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2016,2016,7002,February,LCU,52252.000000,A
KEN,2016-03-01,2016-03-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2016,2016,7003,March,LCU,57716.000000,A
KEN,2016-04-01,2016-04-30,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2016,2016,7004,April,LCU,57052.000000,A
KEN,2016-05-01,2016-05-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2016,2016,7005,May,LCU,56177.000000,A
KEN,2016-06-01,2016-06-30,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2016,2016,7006,June,LCU,55923.000000,A
KEN,2016-07-01,2016-07-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2016,2016,7007,July,LCU,56029.000000,A
KEN,2016-08-01,2016-08-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2016,2016,7008,August,LCU,58141.000000,A
KEN,2016-09-01,2016-09-30,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2016,2016,7009,September,LCU,58878.000000,A
KEN,2016-10-01,2016-10-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2016,2016,7010,October,LCU,62382.000000,A
KEN,2016-11-01,2016-11-30,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2016,2016,7011,November,LCU,63080.000000,A
KEN,2016-12-01,2016-12-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2016,2016,7012,December,LCU,63785.000000,A
KEN,2017-01-01,2017-01-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2017,2017,7001,January,LCU,63492.000000,A
KEN,2019-01-01,2019-12-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,35000.000000,A
KEN,2020-01-01,2020-12-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,34000.000000,A
KEN,2020-01-01,2020-01-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2020,2020,7001,January,LCU,30000.000000,A
KEN,2020-02-01,2020-02-29,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2020,2020,7002,February,LCU,30000.000000,A
KEN,2020-03-01,2020-03-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2020,2020,7003,March,LCU,37000.000000,A
KEN,2020-04-01,2020-04-30,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2020,2020,7004,April,LCU,31000.000000,A
KEN,2020-05-01,2020-05-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2020,2020,7005,May,LCU,33000.000000,A
KEN,2020-06-01,2020-06-30,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2020,2020,7006,June,LCU,33000.000000,A
KEN,2020-07-01,2020-07-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2020,2020,7007,July,LCU,36000.000000,A
KEN,2020-08-01,2020-08-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2020,2020,7008,August,LCU,37000.000000,A
KEN,2020-09-01,2020-09-30,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2020,2020,7009,September,LCU,40000.000000,A
KEN,2021-01-01,2021-12-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2021,2021,7021,Annual value,LCU,32900.000000,A
KEN,2022-01-01,2022-12-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2022,2022,7021,Annual value,LCU,28521.000000,A
KEN,2023-01-01,2023-12-31,114,'404,Kenya,572,'01311,Avocados,5530,Producer Price (LCU/tonne),2023,2023,7021,Annual value,LCU,29936.000000,A
KEN,2008-01-01,2008-12-31,114,'404,Kenya,572,'01311,Avocados,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,11600.000000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,572,'01311,Avocados,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,16861.000000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,572,'01311,Avocados,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,16271.000000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,572,'01311,Avocados,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,19090.000000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,572,'01311,Avocados,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,24488.000000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,572,'01311,Avocados,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,25488.000000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,572,'01311,Avocados,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,17334.100000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,572,'01311,Avocados,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,23569.900000,A
KEN,2016-01-01,2016-12-31,114,'404,Kenya,572,'01311,Avocados,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,16119.400000,A
KEN,2019-01-01,2019-12-31,114,'404,Kenya,572,'01311,Avocados,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,35000.000000,A
KEN,2020-01-01,2020-12-31,114,'404,Kenya,572,'01311,Avocados,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,34000.000000,A
KEN,2021-01-01,2021-12-31,114,'404,Kenya,572,'01311,Avocados,5531,Producer Price (SLC/tonne),2021,2021,7021,Annual value,SLC,32900.000000,A
KEN,2022-01-01,2022-12-31,114,'404,Kenya,572,'01311,Avocados,5531,Producer Price (SLC/tonne),2022,2022,7021,Annual value,SLC,28521.000000,A
KEN,2023-01-01,2023-12-31,114,'404,Kenya,572,'01311,Avocados,5531,Producer Price (SLC/tonne),2023,2023,7021,Annual value,SLC,29936.000000,A
KEN,2008-01-01,2008-12-31,114,'404,Kenya,572,'01311,Avocados,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,167.700000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,572,'01311,Avocados,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,218.000000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,572,'01311,Avocados,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,205.400000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,572,'01311,Avocados,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,215.000000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,572,'01311,Avocados,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,289.700000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,572,'01311,Avocados,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,295.900000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,572,'01311,Avocados,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,197.200000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,572,'01311,Avocados,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,240.100000,A
KEN,2016-01-01,2016-12-31,114,'404,Kenya,572,'01311,Avocados,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,158.800000,A
KEN,2019-01-01,2019-12-31,114,'404,Kenya,572,'01311,Avocados,5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,343.200000,A
KEN,2020-01-01,2020-12-31,114,'404,Kenya,572,'01311,Avocados,5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,319.400000,A
KEN,2021-01-01,2021-12-31,114,'404,Kenya,572,'01311,Avocados,5532,Producer Price (USD/tonne),2021,2021,7021,Annual value,USD,300.100000,A
KEN,2022-01-01,2022-12-31,114,'404,Kenya,572,'01311,Avocados,5532,Producer Price (USD/tonne),2022,2022,7021,Annual value,USD,242.000000,A
KEN,2023-01-01,2023-12-31,114,'404,Kenya,572,'01311,Avocados,5532,Producer Price (USD/tonne),2023,2023,7021,Annual value,USD,214.100000,A
KEN,1991-01-01,1991-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,25.080000,I
KEN,1992-01-01,1992-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,26.630000,I
KEN,1993-01-01,1993-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,20.860000,I
KEN,1994-01-01,1994-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,26.380000,I
KEN,1995-01-01,1995-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,29.860000,I
KEN,1996-01-01,1996-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,39.710000,I
KEN,1997-01-01,1997-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,44.930000,I
KEN,1998-01-01,1998-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,44.670000,I
KEN,1999-01-01,1999-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,39.540000,I
KEN,2000-01-01,2000-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,39.430000,I
KEN,2001-01-01,2001-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,34.990000,I
KEN,2002-01-01,2002-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,34.080000,I
KEN,2003-01-01,2003-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,37.650000,I
KEN,2004-01-01,2004-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,38.600000,I
KEN,2005-01-01,2005-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,40.870000,I
KEN,2006-01-01,2006-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,46.160000,I
KEN,2007-01-01,2007-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,50.540000,I
KEN,2008-01-01,2008-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,61.030000,I
KEN,2009-01-01,2009-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,88.710000,I
KEN,2010-01-01,2010-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,85.600000,I
KEN,2011-01-01,2011-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,100.430000,I
KEN,2012-01-01,2012-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,128.830000,I
KEN,2013-01-01,2013-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,134.090000,I
KEN,2014-01-01,2014-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,91.190000,I
KEN,2015-01-01,2015-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,124.000000,I
KEN,2016-01-01,2016-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,84.800000,I
KEN,2017-01-01,2017-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,121.260000,I
KEN,2018-01-01,2018-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,141.620000,I
KEN,2019-01-01,2019-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,184.130000,I
KEN,2020-01-01,2020-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,178.870000,I
KEN,2021-01-01,2021-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,173.090000,I
KEN,2022-01-01,2022-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,150.050000,I
KEN,2023-01-01,2023-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2023,2023,7021,Annual value,,157.490000,I
KEN,2024-01-01,2024-12-31,114,'404,Kenya,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2024,2024,7021,Annual value,,151.890000,I
KEN,1999-01-01,1999-12-31,114,'404,Kenya,486,'01312,Bananas,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,27420.000000,A
KEN,2000-01-01,2000-12-31,114,'404,Kenya,486,'01312,Bananas,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,23370.000000,A
KEN,2001-01-01,2001-12-31,114,'404,Kenya,486,'01312,Bananas,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,21280.000000,A
KEN,2002-01-01,2002-12-31,114,'404,Kenya,486,'01312,Bananas,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,23680.000000,A
KEN,2003-01-01,2003-12-31,114,'404,Kenya,486,'01312,Bananas,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,26030.000000,A
KEN,2004-01-01,2004-12-31,114,'404,Kenya,486,'01312,Bananas,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,25600.000000,A
